platform,pump_id,month,coin_rank,n_exchanges,pair_count,channel,exchange,max_price_inc_pct,post_pump_change_pct,server_members,views,pump_type,date
Telegram,2086,5,100,14,3,PumpKingCrypto,Binance+Bittrex,1.4354,17.4762,0,928,target,2018-05-29
Telegram,2087,4,96,120,5,Big Pump Signal,None,4.2834,12.6061,0,11940,target,2018-04-17
Telegram,2088,4,664,4,3,CryptoRocketPumps,None,14.2733,-68.1459,0,7272,target,2018-04-17
Telegram,2089,3,313,27,55,Big Pump Signal,Binance,2.6049,13.8636,0,7237,target,2018-03-12
Telegram,2090,5,385,15,19,PumpKingCrypto,Bittrex,3.4485,17.5323,0,12422,obvious,2018-05-02
Telegram,2091,4,312,14,15,CryptoPumpAlerts,Bittrex,1.9224,5.003,0,4784,target,2018-04-08
Telegram,2092,4,336,11,12,CryptoCartelOriginal,None,3.0453,-40.9188,0,7015,obvious,2018-04-11
Telegram,2093,1,164,7,6,CryptoCartelOriginal,Bittrex,2.1326,-53.6541,0,14024,target,2018-01-19
Telegram,2094,2,208,1,1,MoonPumpSignals,Bittrex,3.1256,-1.5489,0,7088,target,2018-02-05
Telegram,2095,3,713,17,16,Big Pump Signal,None,16.7231,12.6849,0,1430,obvious,2018-03-17
Telegram,2096,5,892,3,1,Crypto4Pumps,None,14.0443,-51.1275,0,7064,target,2018-05-16
Telegram,2097,5,83,51,18,Big Pump Signal,None,4.3488,-0.457,0,7138,target,2018-05-16
Telegram,2098,6,208,16,7,CryptoRocketPumps,Bittrex,2.0417,-38.236,0,14450,target,2018-06-29
Telegram,2099,4,532,22,6,Big Pump Signal,Bittrex,14.1798,-71.3199,0,5065,target,2018-04-06
Telegram,2100,4,1356,10,1,CryptoRocketPumps,None,12.4068,6.2105,0,2966,target,2018-04-11
Telegram,2101,5,1240,1,1,Big Pump Signal,None,6.754,12.5058,0,2974,target,2018-05-12
Telegram,2102,3,122,26,14,PumpMasterBTC,None,11.0054,-42.9517,0,22817,target,2018-03-24
Telegram,2103,4,787,4,4,PumpHunters,None,58.552,8.7254,0,8631,target,2018-04-20
Telegram,2104,4,264,30,13,PureInvestments,Other,3.3837,4.7101,0,21856,target,2018-04-25
Telegram,2105,2,640,12,153,MoonPumpSignals,Binance,5.9925,7.8014,0,24691,target,2018-02-15
Telegram,2106,2,508,13,1,CryptoCartelOriginal,None,19.1086,2.1497,0,3614,target,2018-02-24
Telegram,2107,3,80,14,9,CryptoCartelOriginal,None,3.1278,-50.842,0,3389,target,2018-03-02
Telegram,2108,4,410,3,5,Crypto4Pumps,Binance,7.5232,-28.4381,0,6074,target,2018-04-05
Telegram,2109,2,618,4,5,AlphaPumpLeague,Other,14.8318,-54.6229,0,11353,target,2018-02-18
Telegram,2110,2,246,2,1,MoonPumpSignals,None,6.8059,-65.6136,0,2075,target,2018-02-07
Telegram,2111,1,201,7,10,Crypto4Pumps,Binance,6.7341,-37.6543,0,9925,target,2018-01-09
Telegram,2112,5,61,5,1,CryptoPumpAlerts,None,1.4021,-64.1082,0,9510,target,2018-05-07
Telegram,2113,6,463,2,5,CoinPumpNation,None,6.3588,-50.7102,0,2619,target,2018-06-04
Telegram,2114,6,302,11,21,PumpMasterBTC,Bittrex,2.6941,-42.2358,0,2698,target,2018-06-08
Telegram,2115,5,109,25,3,PureInvestments,None,3.264,-50.1557,0,9838,target,2018-05-28
Telegram,2116,1,187,12,7,CryptoPumpAlerts,None,6.5099,-66.861,0,38817,target,2018-01-02
Telegram,2117,1,288,6,1,ElitePumpGroup,Bittrex,2.1533,-67.9239,0,5275,target,2018-01-30
Telegram,2118,4,151,5,12,Big Pump Signal,Binance+Bittrex,3.7807,-65.5551,0,8931,target,2018-04-17
Telegram,2119,4,251,8,4,CryptoPumpAlerts,None,19.7024,-1.4431,0,4062,target,2018-04-24
Telegram,2120,5,52,10,21,PumpMasterBTC,Binance+Bittrex,1.8969,5.6622,0,8256,target,2018-05-23
Telegram,2121,2,841,5,1,Crypto4Pumps,None,16.8885,-1.7754,0,3993,target,2018-02-01
Telegram,2122,6,254,2,1,CryptoPumpAlerts,Binance,5.2855,17.5728,0,5438,target,2018-06-07
Telegram,2123,3,93,32,383,Big Pump Signal,None,10.4534,6.4004,0,53295,target,2018-03-28
Telegram,2124,4,27,18,8,Big Pump Signal,None,5.6457,15.5297,0,7403,target,2018-04-20
Telegram,2125,5,631,10,1,Big Pump Signal,Bittrex,13.2687,-53.3021,0,1810,target,2018-05-12
Telegram,2126,4,413,19,33,Big Pump Signal,None,17.6695,-37.5384,0,11628,target,2018-04-17
Telegram,2127,5,302,13,67,PumpKingCrypto,Binance,5.3999,16.9875,0,17522,target,2018-05-13
Telegram,2128,5,544,15,4,AlphaPumpLeague,Bittrex,4.0455,6.4368,0,11953,target,2018-05-03
Telegram,2129,5,542,1,1,Big Pump Signal,Bittrex,10.4231,5.8275,0,5828,obvious,2018-05-29
Telegram,2130,5,298,6,2,PumpMasterBTC,Binance,1.4039,-42.3604,0,3122,target,2018-05-08
Telegram,2131,3,199,32,3,MoonPumpSignals,Binance,4.2749,15.7619,0,3187,target,2018-03-27
Telegram,2132,3,172,20,3,Crypto4Pumps,Bittrex,3.0355,-69.7138,0,5764,target,2018-03-09
Telegram,2133,5,365,47,199,Crypto4Pumps,Binance,0.3353,-2.2717,0,4965,target,2018-05-19
Telegram,2134,4,878,28,10,Crypto4Pumps,Binance,9.0838,-32.6828,0,4225,target,2018-04-15
Telegram,2135,4,228,14,1,PureInvestments,Binance,1.0682,-70.1119,0,18839,target,2018-04-27
Telegram,2136,4,943,4,1,CryptoCartelOriginal,None,6.5226,-54.8383,0,14703,target,2018-04-19
Telegram,2137,2,350,4,5,CryptoPumpAlerts,Binance,6.7674,-28.5364,0,19678,target,2018-02-17
Telegram,2138,4,352,6,1,Big Pump Signal,None,4.029,-56.3834,0,3480,target,2018-04-10
Telegram,2139,6,2036,2,1,Crypto4Pumps,Binance,16.3849,7.2313,0,3113,target,2018-06-25
Telegram,2140,3,1104,3,22,MoonPumpSignals,Binance,21.4786,-48.7914,0,7220,target,2018-03-05
Telegram,2141,2,1130,2,8,Big Pump Signal,Binance+Bittrex,6.6873,-54.1693,0,9596,target,2018-02-15
Telegram,2142,1,122,21,18,CoinPumpNation,Bittrex,8.3103,-56.0173,0,7184,target,2018-01-09
Telegram,2143,4,1792,20,43,PumpHunters,None,28.3207,-72.0866,0,9061,target,2018-04-14
Telegram,2144,3,232,26,57,ElitePumpGroup,None,4.2263,-67.2345,0,25728,target,2018-03-03
Telegram,2145,5,204,9,2,Big Pump Signal,Bittrex,0.2996,-50.7466,0,5627,target,2018-05-21
Telegram,2146,1,36,65,96,PumpKingCrypto,Binance,3.7296,2.6409,0,13355,target,2018-01-23
Telegram,2147,2,336,13,49,PumpKingCrypto,None,5.707,-71.3865,0,10467,target,2018-02-20
Telegram,2148,1,94,16,1,PumpMasterBTC,Binance,7.722,12.8079,0,7330,target,2018-01-21
Telegram,2149,1,361,8,6,PumpKingCrypto,None,2.7337,-20.2651,0,12846,obvious,2018-01-02
Telegram,2150,5,88,14,8,CryptoPumpAlerts,None,1.4979,14.5712,0,3541,target,2018-05-21
Telegram,2151,6,1258,9,3,Big Pump Signal,Bittrex,3.1818,10.02,0,2988,target,2018-06-09
Telegram,2152,5,411,9,3,ElitePumpGroup,Bittrex,1.2704,-38.8755,0,9742,target,2018-05-19
Telegram,2153,5,1938,2,1,MoonPumpSignals,Bittrex,5.8123,5.5456,0,1700,obvious,2018-05-20
Telegram,2154,1,100,8,4,ElitePumpGroup,None,5.2371,-30.3479,0,10410,target,2018-01-09
Telegram,2155,6,1006,7,10,MoonPumpSignals,None,5.9815,-52.4629,0,2613,obvious,2018-06-04
Telegram,2156,4,49,33,26,PumpMasterBTC,Bittrex,5.7925,8.655,0,24313,target,2018-04-04
Telegram,2157,5,302,7,2,PumpMasterBTC,None,5.4656,9.057,0,4843,target,2018-05-14
Telegram,2158,4,142,5,1,CryptoPumpAlerts,Binance,0.648,-55.208,0,23023,target,2018-04-18
Telegram,2159,3,167,40,9,Crypto4Pumps,Binance,4.7302,10.3378,0,5663,target,2018-03-02
Telegram,2160,2,157,34,20,AlphaPumpLeague,None,10.7309,-46.3541,0,5462,target,2018-02-21
Telegram,2161,1,110,2,1,ElitePumpGroup,None,4.552,-34.1959,0,14034,target,2018-01-08
Telegram,2162,4,80,60,91,CryptoRocketPumps,Other,4.9786,-30.6034,0,8658,target,2018-04-25
Telegram,2163,4,168,10,6,PumpKingCrypto,None,3.2426,16.3661,0,6394,target,2018-04-21
Telegram,2164,6,278,12,19,CryptoRocketPumps,Other,1.8029,2.2316,0,4811,obvious,2018-06-21
Telegram,2165,1,712,18,3,Big Pump Signal,None,24.5029,-57.2856,0,4850,target,2018-01-07
Telegram,2166,4,326,42,6,PumpHunters,None,1.8726,1.233,0,49336,target,2018-04-20
Telegram,2167,4,714,16,27,PumpKingCrypto,None,7.9309,0.9947,0,1648,target,2018-04-21
Telegram,2168,1,66,25,12,Big Pump Signal,None,4.2284,-43.939,0,2455,obvious,2018-01-25
Telegram,2169,3,170,3,1,Crypto4Pumps,Other,4.1404,-38.9283,0,18239,target,2018-03-19
Telegram,2170,4,474,1,1,Crypto4Pumps,None,6.2258,-22.3685,0,17121,target,2018-04-23
Telegram,2171,4,341,20,19,Big Pump Signal,None,9.3548,-52.7678,0,3108,target,2018-04-14
Telegram,2172,2,115,51,4,CryptoRocketPumps,Bittrex,3.406,-66.9223,0,1544,target,2018-02-28
Telegram,2173,1,579,3,5,CryptoRocketPumps,None,31.3356,-32.531,0,19767,target,2018-01-22
Telegram,2174,3,155,10,2,AlphaPumpLeague,None,2.3265,-56.0062,0,2799,obvious,2018-03-02
Telegram,2175,5,124,9,29,CryptoRocketPumps,None,2.2207,-38.2588,0,4471,target,2018-05-24
Telegram,2176,5,388,5,1,PureInvestments,None,1.9886,11.6423,0,7335,target,2018-05-05
Telegram,2177,2,252,28,17,AlphaPumpLeague,Bittrex,13.0305,16.0027,0,2739,target,2018-02-01
Telegram,2178,4,156,16,5,Crypto4Pumps,Binance+Bittrex,1.1058,3.8626,0,14743,target,2018-04-18
Telegram,2179,6,152,11,1,Crypto4Pumps,Binance,2.7529,5.8342,0,6884,target,2018-06-14
Telegram,2180,2,96,180,212,PumpMasterBTC,None,4.741,-46.4082,0,3216,target,2018-02-12
Telegram,2181,1,175,3,1,PumpKingCrypto,None,3.7808,-27.5651,0,3464,target,2018-01-13
Telegram,2182,1,672,11,2,ElitePumpGroup,None,22.2438,-40.8964,0,20182,target,2018-01-11
Telegram,2183,2,312,3,4,PumpHunters,Bittrex,1.6951,17.3319,0,5348,target,2018-02-27
Telegram,2184,5,592,6,1,CryptoPumpAlerts,None,4.7373,-48.5411,0,11353,target,2018-05-23
Telegram,2185,5,398,10,1,Crypto4Pumps,Bittrex,0.6495,-53.1895,0,6707,target,2018-05-24
Telegram,2186,4,144,29,34,CryptoCartelOriginal,Bittrex,3.255,0.0509,0,1541,target,2018-04-17
Telegram,2187,3,57,17,5,CoinPumpNation,None,2.5069,-19.8394,0,12694,target,2018-03-24
Telegram,2188,5,109,11,2,CryptoPumpAlerts,None,1.8291,15.4707,0,16722,target,2018-05-16
Telegram,2189,2,137,11,21,MoonPumpSignals,None,11.5007,-50.166,0,31961,target,2018-02-27
Telegram,2190,1,128,5,1,CryptoPumpAlerts,None,3.5381,-45.1894,0,1363,target,2018-01-02
Telegram,2191,1,604,12,2,PumpKingCrypto,Bittrex,48.5136,17.145,0,472,target,2018-01-24
Telegram,2192,5,598,9,10,ElitePumpGroup,Bittrex,3.2278,-14.9125,0,11591,target,2018-05-14
Telegram,2193,5,1824,6,1,PumpKingCrypto,None,2.0719,-75.561,0,4081,target,2018-05-10
Telegram,2194,4,126,14,52,CryptoRocketPumps,Other,8.457,-55.9788,0,2026,target,2018-04-19
Telegram,2195,5,1051,4,1,PumpKingCrypto,None,13.29,13.7896,0,7406,target,2018-05-28
Telegram,2196,1,1045,16,19,CryptoRocketPumps,Binance,1.9922,-47.2062,0,4632,target,2018-01-09
Telegram,2197,3,203,29,37,PumpMasterBTC,Bittrex,1.357,-63.1669,0,2307,target,2018-03-16
Telegram,2198,5,383,31,11,AlphaPumpLeague,None,0.6994,-64.8483,0,6308,target,2018-05-08
Telegram,2199,6,763,9,1,CryptoCartelOriginal,None,23.0915,-36.4422,0,10904,target,2018-06-24
Telegram,2200,4,237,37,15,PumpHunters,Bittrex,4.582,-42.9837,0,7839,target,2018-04-17
Telegram,2201,1,221,8,7,CoinPumpNation,Binance,2.1616,-26.945,0,7889,target,2018-01-09
Telegram,2202,6,142,11,1,CoinPumpNation,Binance,0.9775,4.0645,0,9829,target,2018-06-27
Telegram,2203,3,30,84,8,Crypto4Pumps,Binance,3.7634,-15.0372,0,1626,target,2018-03-08
Telegram,2204,3,267,22,59,Crypto4Pumps,None,1.9553,-60.4953,0,6478,target,2018-03-05
Telegram,2205,1,132,11,1,Big Pump Signal,Other,10.4118,-56.4134,0,8280,target,2018-01-08
Telegram,2206,1,95,6,3,CryptoCartelOriginal,Bittrex,9.9933,-46.136,0,4919,target,2018-01-10
Telegram,2207,4,366,7,2,Big Pump Signal,None,6.1007,-49.4012,0,3362,target,2018-04-08
Telegram,2208,4,68,10,3,PumpHunters,None,5.2739,10.7252,0,3606,target,2018-04-02
Telegram,2209,2,516,36,95,Big Pump Signal,Bittrex,11.3653,-11.8257,0,5282,target,2018-03-01
Telegram,2210,2,386,17,6,Big Pump Signal,None,9.367,3.1198,0,14619,obvious,2018-02-09
Telegram,2211,4,175,6,1,CoinPumpNation,Other,10.1944,-60.8993,0,24504,obvious,2018-04-29
Telegram,2212,4,236,4,1,PumpMasterBTC,Bittrex,8.7025,-0.4624,0,20637,target,2018-04-21
Telegram,2213,3,86,8,1,CryptoPumpAlerts,None,13.8295,-0.7452,0,1815,target,2018-03-26
Telegram,2214,2,491,4,1,AlphaPumpLeague,Binance,7.3391,-2.8038,0,3064,target,2018-02-09
Telegram,2215,5,296,8,1,Big Pump Signal,None,1.2477,-67.4166,0,11772,target,2018-05-20
Telegram,2216,6,317,26,89,PumpKingCrypto,None,4.4145,-44.5366,0,20246,target,2018-06-11
Telegram,2217,3,393,3,2,Big Pump Signal,None,8.9658,17.5455,0,2994,target,2018-03-12
Telegram,2218,5,140,109,34,CryptoPumpAlerts,Binance,1.8524,-59.5496,0,7894,target,2018-05-29
Telegram,2219,5,64,8,10,Big Pump Signal,Bittrex,0.9431,-68.0827,0,2605,target,2018-05-26
Telegram,2220,1,591,2,1,Big Pump Signal,None,5.1189,10.7567,0,8539,target,2018-01-11
Telegram,2221,6,465,37,92,ElitePumpGroup,None,2.3302,-27.6989,0,3932,obvious,2018-05-31
Telegram,2222,4,155,44,100,MoonPumpSignals,None,10.6465,-71.4099,0,7892,obvious,2018-04-17
Telegram,2223,4,361,7,43,Crypto4Pumps,Bittrex,5.1937,3.746,0,2435,target,2018-04-29
Telegram,2224,4,775,9,12,AlphaPumpLeague,None,5.5085,-51.8162,0,1706,target,2018-04-29
Telegram,2225,2,696,9,5,ElitePumpGroup,Bittrex,2.7174,9.1607,0,77266,target,2018-02-14
Telegram,2226,5,151,15,30,CryptoPumpAlerts,Bittrex,7.6193,10.0006,0,7171,target,2018-05-16
Telegram,2227,5,65,6,1,CryptoPumpAlerts,None,2.092,-38.9733,0,40889,target,2018-05-26
Telegram,2228,1,76,2,1,Crypto4Pumps,None,2.2791,-68.2125,0,24132,obvious,2018-01-06
Telegram,2229,4,189,5,1,PureInvestments,Other,2.6981,0.8415,0,1704,obvious,2018-04-09
Telegram,2230,6,931,30,72,PumpKingCrypto,Bittrex,9.097,-37.9551,0,9176,obvious,2018-06-04
Telegram,2231,6,130,77,12,Big Pump Signal,None,0.6839,3.0662,0,2272,target,2018-06-17
Telegram,2232,4,146,11,1,Crypto4Pumps,None,7.9104,-51.0051,0,5270,target,2018-04-27
Telegram,2233,2,144,6,2,Crypto4Pumps,Bittrex,1.0314,-47.6716,0,1381,target,2018-02-09
Telegram,2234,3,155,17,17,CryptoPumpAlerts,None,1.1425,8.4928,0,1794,target,2018-03-28
Telegram,2235,1,248,16,2,PumpHunters,None,2.0448,-27.0603,0,3291,target,2018-01-16
Telegram,2236,5,79,31,31,CryptoRocketPumps,Bittrex,0.7965,-28.1517,0,4270,target,2018-05-08
Telegram,2237,5,663,1,1,Crypto4Pumps,None,2.7168,14.6357,0,6989,target,2018-05-29
Telegram,2238,6,220,182,424,CryptoPumpAlerts,None,1.907,-43.1831,0,2824,target,2018-06-18
Telegram,2239,1,2036,11,6,Big Pump Signal,None,22.2688,-47.172,0,7671,obvious,2018-01-17
Telegram,2240,6,87,14,5,CryptoPumpAlerts,Binance,0.4644,-0.2786,0,17618,target,2018-06-04
Telegram,2241,6,1044,3,9,ElitePumpGroup,None,7.229,-41.8605,0,8520,target,2018-06-16
Telegram,2242,4,873,14,5,CryptoRocketPumps,None,7.202,15.0251,0,6391,target,2018-04-07
Telegram,2243,6,173,20,27,CryptoCartelOriginal,None,3.4701,-58.8043,0,9021,target,2018-06-12
Telegram,2244,4,175,14,65,Big Pump Signal,Binance,1.3239,-65.9343,0,2018,obvious,2018-04-28
Telegram,2245,3,109,24,29,AlphaPumpLeague,Binance,0.881,-55.2706,0,15090,target,2018-03-31
Telegram,2246,1,110,14,1,PumpMasterBTC,None,4.3271,9.7887,0,2465,target,2018-01-13
Telegram,2247,1,250,15,1,Crypto4Pumps,Other,8.4962,-56.0294,0,25018,obvious,2018-01-10
Telegram,2248,1,255,20,5,AlphaPumpLeague,None,19.2911,7.2828,0,12952,target,2018-01-07
Telegram,2249,5,59,28,29,ElitePumpGroup,Binance+Bittrex,0.8113,0.0227,0,10813,target,2018-05-07
Telegram,2250,3,1962,5,3,PureInvestments,None,20.8944,8.548,0,11217,obvious,2018-03-17
Telegram,2251,1,198,42,300,PumpKingCrypto,Binance,4.2511,-31.4259,0,6753,target,2018-01-30
Telegram,2252,1,265,2,1,Crypto4Pumps,None,16.9241,-57.8313,0,3486,target,2018-01-26
Telegram,2253,4,142,6,1,PureInvestments,None,0.8129,-59.8662,0,3058,target,2018-04-09
Telegram,2254,6,197,12,1,PumpKingCrypto,Bittrex,1.0947,4.4263,0,29600,obvious,2018-06-24
Telegram,2255,3,181,6,9,CryptoRocketPumps,Bittrex,3.9545,-54.9815,0,7379,target,2018-03-16
Telegram,2256,5,250,7,2,Crypto4Pumps,None,4.6977,-48.5846,0,2643,target,2018-05-20
Telegram,2257,6,247,34,2,CryptoPumpAlerts,None,2.8231,-45.4171,0,10455,target,2018-06-07
Telegram,2258,5,516,6,2,CryptoCartelOriginal,None,11.0431,-51.5894,0,9031,target,2018-05-25
Telegram,2259,5,307,1,1,PumpHunters,Binance+Bittrex,1.9578,-51.2036,0,5124,target,2018-05-14
Telegram,2260,4,471,5,1,CryptoPumpAlerts,None,1.4017,-63.5594,0,3173,target,2018-04-24
Telegram,2261,6,248,11,4,ElitePumpGroup,None,1.6199,-71.0026,0,12573,target,2018-06-07
Telegram,2262,3,308,10,1,CryptoCartelOriginal,Binance+Bittrex,1.6591,-50.8377,0,15014,target,2018-03-30
Telegram,2263,5,201,19,4,PumpHunters,Other,4.8385,-63.274,0,8876,target,2018-05-13
Telegram,2264,4,616,11,1,CryptoPumpAlerts,Binance,17.4706,-29.3493,0,7184,target,2018-04-20
Telegram,2265,1,334,8,1,MoonPumpSignals,None,12.2395,0.9683,0,3498,target,2018-01-17
Telegram,2266,5,217,4,1,CoinPumpNation,None,5.0756,-73.2473,0,10136,target,2018-05-18
Telegram,2267,5,211,8,1,PureInvestments,Bittrex,5.4928,15.4794,0,3961,target,2018-05-08
Telegram,2268,5,227,6,1,MoonPumpSignals,Bittrex,2.3351,-41.5693,0,2314,target,2018-05-28
Telegram,2269,6,257,8,6,PumpKingCrypto,Bittrex,1.2588,6.672,0,17467,target,2018-06-06
Telegram,2270,5,238,20,10,Big Pump Signal,Binance,1.8956,-50.062,0,2839,target,2018-05-11
Telegram,2271,4,151,19,35,Crypto4Pumps,None,3.0464,-1.3251,0,1367,target,2018-04-13
Telegram,2272,6,498,16,69,CryptoPumpAlerts,None,2.0594,3.3449,0,20388,target,2018-06-14
Telegram,2273,2,527,5,4,PumpHunters,Binance+Bittrex,4.8963,0.8116,0,1554,obvious,2018-02-06
Telegram,2274,1,1242,20,14,PureInvestments,Binance,10.3658,-39.0717,0,4870,target,2018-01-26
Telegram,2275,4,145,25,26,CryptoRocketPumps,Binance,2.1288,16.7241,0,2686,obvious,2018-04-19
Telegram,2276,4,455,9,6,PumpHunters,None,7.9812,-51.8822,0,3675,target,2018-04-30
Telegram,2277,4,45,41,19,CryptoCartelOriginal,Binance,0.3558,-68.1862,0,44087,target,2018-04-11
Telegram,2278,5,527,4,1,MoonPumpSignals,Bittrex,3.3049,2.1043,0,6209,target,2018-05-13
Telegram,2279,1,67,3,1,CryptoPumpAlerts,None,5.2562,7.6343,0,9161,obvious,2018-01-18
Telegram,2280,5,103,9,9,PumpHunters,None,6.3569,12.656,0,13169,target,2018-05-18
Telegram,2281,4,337,18,7,CryptoPumpAlerts,None,3.3023,0.3287,0,3921,target,2018-04-06
Telegram,2282,6,143,15,37,PumpKingCrypto,Binance,11.8185,6.1872,0,16740,target,2018-06-25
Telegram,2283,3,126,13,16,AlphaPumpLeague,Bittrex,3.1099,-46.7253,0,9286,target,2018-03-31
Telegram,2284,4,162,6,1,PumpHunters,None,1.2601,-16.6713,0,12768,target,2018-04-16
Telegram,2285,5,482,1,1,Big Pump Signal,None,3.0503,-64.4898,0,3672,target,2018-05-12
Telegram,2286,4,108,57,1,CoinPumpNation,None,2.3234,-24.5659,0,9834,target,2018-04-13
Telegram,2287,1,238,9,39,CryptoRocketPumps,None,12.6834,10.7189,0,6713,obvious,2018-01-02
Telegram,2288,1,178,8,1,Big Pump Signal,Bittrex,4.57,-64.8871,0,17529,target,2018-01-02
Telegram,2289,1,523,4,2,CryptoRocketPumps,None,17.6868,15.521,0,4289,target,2018-01-12
Telegram,2290,4,536,23,16,CryptoRocketPumps,Binance,4.1622,-57.0176,0,37505,target,2018-04-07
Telegram,2291,4,48,51,95,PumpHunters,Binance,0.6857,-74.3573,0,8999,target,2018-04-09
Telegram,2292,4,640,3,1,CryptoPumpAlerts,Other,9.4642,10.7362,0,6086,target,2018-04-10
Telegram,2293,5,144,39,1,Big Pump Signal,Binance,1.2422,-59.4897,0,5515,target,2018-05-06
Telegram,2294,1,309,8,2,Big Pump Signal,Bittrex,2.7311,-39.0741,0,6725,target,2018-01-13
Telegram,2295,1,107,9,2,CryptoPumpAlerts,Binance,5.7916,-1.3182,0,3982,target,2018-01-02
Telegram,2296,5,349,7,1,PureInvestments,Bittrex,4.6823,-42.3221,0,11865,target,2018-05-24
Telegram,2297,5,2036,2,1,AlphaPumpLeague,None,5.1881,-55.031,0,6696,target,2018-05-21
Telegram,2298,5,281,3,1,Crypto4Pumps,None,0.9901,3.7528,0,34806,target,2018-05-06
Telegram,2299,5,165,26,25,PumpKingCrypto,Binance,9.9277,-56.1528,0,4694,target,2018-05-05
Telegram,2300,6,203,9,2,PumpKingCrypto,Bittrex,3.2323,4.3696,0,6110,target,2018-06-02
Telegram,2301,6,67,34,175,CryptoPumpAlerts,None,2.6865,5.1537,0,4690,target,2018-06-05
Telegram,2302,4,920,7,1,CoinPumpNation,Binance,9.3033,-48.8549,0,32686,target,2018-04-18
Telegram,2303,3,332,15,10,AlphaPumpLeague,None,5.2,16.774,0,2000,target,2018-03-04
Telegram,2304,1,97,2,1,CryptoPumpAlerts,Binance,1.0227,-61.1586,0,7319,target,2018-01-01
Telegram,2305,4,100,7,1,Big Pump Signal,None,2.3759,-18.6013,0,8806,target,2018-04-18
Telegram,2306,4,254,18,5,MoonPumpSignals,Bittrex,6.8369,-2.2502,0,2614,target,2018-04-28
Telegram,2307,1,578,2,1,Big Pump Signal,None,16.069,-63.4992,0,62766,target,2018-01-15
Telegram,2308,2,89,24,21,AlphaPumpLeague,Other,17.0528,-73.205,0,3087,target,2018-02-07
Telegram,2309,6,680,2,1,AlphaPumpLeague,Binance,8.9793,-63.1355,0,6958,target,2018-06-24
Telegram,2310,1,230,11,1,Big Pump Signal,Binance+Bittrex,1.1626,-65.265,0,27966,target,2018-01-26
Telegram,2311,5,108,67,70,CoinPumpNation,Other,1.7577,-70.4229,0,4931,target,2018-05-26
Telegram,2312,6,164,26,18,PureInvestments,None,4.9545,-67.9639,0,7634,target,2018-06-11
Telegram,2313,5,1203,1,1,PumpKingCrypto,Other,8.5073,3.3456,0,5058,target,2018-05-02
Telegram,2314,1,72,41,12,PumpKingCrypto,Binance,0.6843,7.3416,0,6467,target,2018-01-30
Telegram,2315,5,130,74,4,CryptoRocketPumps,None,3.0466,-33.9697,0,16829,target,2018-05-27
Telegram,2316,4,589,89,83,Crypto4Pumps,Bittrex,5.3243,-58.4375,0,4741,target,2018-04-16
Telegram,2317,2,304,15,5,CoinPumpNation,None,1.4266,-25.0661,0,722,target,2018-02-23
Telegram,2318,4,123,4,8,Big Pump Signal,None,11.7835,-50.0945,0,6579,obvious,2018-04-29
Telegram,2319,1,595,10,4,CryptoPumpAlerts,Binance,12.296,-1.1857,0,7132,target,2018-01-02
Telegram,2320,5,621,29,11,PumpMasterBTC,None,3.0195,7.1543,0,7975,target,2018-05-15
Telegram,2321,6,337,8,5,ElitePumpGroup,None,6.0649,-20.1992,0,5796,target,2018-06-25
Telegram,2322,4,144,35,7,PumpHunters,Bittrex,12.8291,-0.7503,0,3269,obvious,2018-04-22
Telegram,2323,6,166,6,1,Big Pump Signal,None,3.3395,14.5934,0,5501,target,2018-06-03
Telegram,2324,4,323,13,4,PumpMasterBTC,Other,3.7952,-55.5183,0,29946,target,2018-04-02
Telegram,2325,5,77,2,1,Crypto4Pumps,Other,0.7388,2.6718,0,6528,obvious,2018-05-10
Telegram,2326,5,825,2,1,CoinPumpNation,None,11.4374,-56.9927,0,11727,target,2018-05-14
Telegram,2327,1,1152,5,20,Crypto4Pumps,None,14.0936,7.9832,0,2830,target,2018-01-04
Telegram,2328,6,202,8,11,CoinPumpNation,None,3.2664,9.9847,0,5291,target,2018-06-08
Telegram,2329,6,345,2,1,PumpHunters,Other,2.4331,-48.2932,0,2910,target,2018-06-15
Telegram,2330,3,726,4,10,CryptoPumpAlerts,None,18.2363,-49.8035,0,20126,target,2018-03-25
Telegram,2331,5,1449,6,1,CoinPumpNation,Other,8.9997,-17.167,0,1822,target,2018-05-18
Telegram,2332,2,1013,5,41,CryptoPumpAlerts,None,54.4727,3.4202,0,9258,target,2018-02-15
Telegram,2333,1,52,23,5,ElitePumpGroup,Bittrex,1.5062,4.3776,0,9014,target,2018-01-23
Telegram,2334,2,188,23,120,CoinPumpNation,None,2.7223,-32.8695,0,8535,target,2018-02-19
Telegram,2335,4,392,6,27,PumpMasterBTC,Other,13.4065,7.7208,0,937,target,2018-04-07
Telegram,2336,1,160,45,2,Big Pump Signal,Bittrex,19.3427,-73.0422,0,1229,target,2018-01-08
Telegram,2337,2,1241,2,4,Big Pump Signal,Binance,14.0035,-67.5185,0,7465,target,2018-02-03
Telegram,2338,6,1081,31,9,Crypto4Pumps,Other,8.8323,-42.8635,0,3106,target,2018-06-03
Telegram,2339,4,120,41,8,Big Pump Signal,Binance,0.7793,13.9141,0,3934,target,2018-04-25
Telegram,2340,5,216,8,5,CoinPumpNation,Bittrex,3.024,6.5065,0,4729,target,2018-05-21
